timestamp,phase,gpu_temp_c,gpu_power_w,gpu_util_pct,cpu_temp_c,nvme_temp_c
1776360816,decode_heavy,65,37.72,95,68,48
1776360817,decode_heavy,63,36.87,96,68,48
1776360819,decode_heavy,63,37.70,96,68,48
1776360820,decode_heavy,63,37.45,96,68,48
1776360821,decode_heavy,63,36.59,96,68,48
1776360822,decode_heavy,63,38.31,96,68,48
1776360823,decode_heavy,63,38.62,96,68,48
1776360825,decode_heavy,64,37.60,96,68,48
1776360826,decode_heavy,63,37.56,83,69,48
1776360827,decode_heavy,64,37.40,96,68,48
1776360828,decode_heavy,64,38.72,96,69,48
1776360829,decode_heavy,64,37.76,96,69,48
1776360830,decode_heavy,64,37.42,96,69,48
1776360832,decode_heavy,64,38.19,96,69,48
1776360833,decode_heavy,64,37.65,96,69,48
1776360834,decode_heavy,64,37.46,96,69,48
1776360835,decode_heavy,64,37.49,96,69,48
1776360836,decode_heavy,65,38.46,95,69,48
1776360837,decode_heavy,64,38.66,96,69,48
1776360839,decode_heavy,64,37.23,96,69,48
1776360840,decode_heavy,64,36.92,96,69,48
1776360841,decode_heavy,64,38.58,95,69,48
1776360842,decode_heavy,64,37.36,96,69,48
1776360843,decode_heavy,64,37.35,96,69,48
1776360845,decode_heavy,66,37.50,95,69,48
1776360846,decode_heavy,64,38.23,96,69,48
1776360847,decode_heavy,64,37.36,86,69,48
1776360848,decode_heavy,64,38.19,95,69,48
1776360849,decode_heavy,64,37.45,95,69,48
1776360850,decode_heavy,66,37.88,96,70,48
1776360852,decode_heavy,64,37.15,96,71,48
1776360853,decode_heavy,64,38.18,84,71,48
1776360854,decode_heavy,65,38.22,96,72,48
1776360855,decode_heavy,65,37.51,96,70,48
1776360856,decode_heavy,66,37.77,96,70,48
1776360858,decode_heavy,65,38.36,96,70,48
1776360859,decode_heavy,65,38.87,96,70,48
1776360860,decode_heavy,65,37.14,96,70,48
1776360861,decode_heavy,65,37.77,96,70,48
1776360862,decode_heavy,64,37.91,96,70,48
1776360864,decode_heavy,65,38.42,95,70,48
1776360865,decode_heavy,65,37.03,96,70,48
1776360866,decode_heavy,65,37.82,96,70,48
1776360867,decode_heavy,65,38.97,96,70,48
1776360868,decode_heavy,65,39.04,95,70,48
1776360870,decode_heavy,65,36.99,96,70,48
1776360871,decode_heavy,65,37.27,96,70,48
1776360872,decode_heavy,65,37.35,96,70,48
1776360873,decode_heavy,65,37.38,96,70,48
1776360874,decode_heavy,67,38.41,96,70,48
1776360875,decode_heavy,65,39.01,96,70,48
1776360877,decode_heavy,65,37.86,96,71,48
1776360878,decode_heavy,65,37.07,96,71,48
1776360879,decode_heavy,65,38.99,96,71,48
1776360880,decode_heavy,65,38.92,95,71,48
1776360881,decode_heavy,65,37.72,96,71,48
1776360883,decode_heavy,65,38.10,96,71,48
1776360884,decode_heavy,67,38.28,83,71,48
1776360885,decode_heavy,65,37.68,96,71,48
1776360886,decode_heavy,66,38.00,95,71,48
1776360887,decode_heavy,65,37.22,96,71,48
1776360889,decode_heavy,65,37.55,96,71,48
1776360890,decode_heavy,66,39.03,95,71,48
1776360891,decode_heavy,65,38.85,96,71,48
1776360892,decode_heavy,67,37.22,96,72,48
1776360893,decode_heavy,66,38.01,96,72,48
1776360894,decode_heavy,65,39.16,82,72,48
1776360896,decode_heavy,66,37.68,83,72,48
1776360897,decode_heavy,65,37.25,96,72,48
1776360898,decode_heavy,67,37.77,82,72,48
1776360899,decode_heavy,66,39.19,96,72,48
1776360900,decode_heavy,65,38.97,80,72,48
1776360902,decode_heavy,66,37.54,96,72,48
1776360903,decode_heavy,66,37.22,96,72,48
1776360904,decode_heavy,65,38.37,96,72,48
1776360905,decode_heavy,66,38.04,96,72,48
1776360906,decode_heavy,65,38.37,82,72,48
1776360908,decode_heavy,66,36.78,96,72,48
1776360909,decode_heavy,66,37.83,96,72,48
1776360910,decode_heavy,67,39.27,82,72,48
1776360911,decode_heavy,66,38.25,96,72,49
1776360912,decode_heavy,66,37.71,82,72,49
1776360913,decode_heavy,66,36.91,96,72,49
1776360915,decode_heavy,65,37.38,96,72,49
1776360916,decode_heavy,66,38.57,95,72,49
1776360917,decode_heavy,66,38.98,96,72,49
1776360918,decode_heavy,66,37.97,95,72,49
1776360919,decode_heavy,66,37.85,96,72,49
1776360921,decode_heavy,65,37.34,95,72,49
1776360922,decode_heavy,66,38.73,96,72,49
1776360923,decode_heavy,66,38.54,96,72,49
1776360924,decode_heavy,68,38.08,96,72,49
1776360925,decode_heavy,66,37.78,96,71,49
1776360927,decode_heavy,66,38.33,83,71,49
1776360928,decode_heavy,68,38.04,96,72,49
1776360929,decode_heavy,66,38.25,96,72,49
1776360930,decode_heavy,66,37.32,95,72,49
1776360931,decode_heavy,66,37.83,96,72,49
1776360932,decode_heavy,66,39.20,96,72,49
1776360934,decode_heavy,66,39.28,83,72,49
1776360935,decode_heavy,66,37.12,96,72,49
1776360936,decode_heavy,66,37.15,96,72,49
1776360937,decode_heavy,66,37.94,96,72,49
1776360938,decode_heavy,66,39.22,95,72,49
1776360940,decode_heavy,66,38.32,96,72,49
1776360941,decode_heavy,66,38.19,96,72,49
1776360942,decode_heavy,67,37.94,80,72,49
1776360943,decode_heavy,66,38.00,96,72,49
1776360944,decode_heavy,68,38.54,96,72,49
1776360945,decode_heavy,66,38.02,96,72,49
1776360947,decode_heavy,65,38.15,96,72,49
1776360948,decode_heavy,67,38.43,95,72,49
1776360949,decode_heavy,66,38.70,96,72,49
1776360950,decode_heavy,68,37.74,96,72,49
1776360951,decode_heavy,66,38.14,96,72,49
1776360953,decode_heavy,66,39.39,83,73,49
1776360954,decode_heavy,66,38.06,83,73,49
1776360955,decode_heavy,66,38.20,96,72,49
1776360956,decode_heavy,66,38.28,83,73,49
1776360957,decode_heavy,66,37.94,96,73,49
1776360958,decode_heavy,66,38.99,83,73,49
1776360960,decode_heavy,66,37.49,96,72,49
1776360961,decode_heavy,66,38.02,96,73,49
1776360962,decode_heavy,65,38.51,83,71,49
1776360963,decode_heavy,66,39.23,96,72,49
1776360964,decode_heavy,66,37.72,96,71,49
1776360966,decode_heavy,68,37.44,96,71,49
1776360967,decode_heavy,66,39.72,96,72,49
1776360968,decode_heavy,66,39.16,96,72,49
1776360969,decode_heavy,66,37.94,96,71,49
1776360970,decode_heavy,66,38.08,96,72,49
1776360971,decode_heavy,65,39.14,96,72,49
1776360973,decode_heavy,66,38.64,96,72,49
1776360974,decode_heavy,66,38.15,96,72,49
1776360975,decode_heavy,67,38.01,95,71,49
1776360976,decode_heavy,66,39.18,96,72,49
1776360977,decode_heavy,66,39.05,95,72,49
1776360978,decode_heavy,66,38.15,96,72,49
1776360980,decode_heavy,66,38.54,96,72,49
1776360981,decode_heavy,66,38.05,86,72,49
1776360982,decode_heavy,66,37.53,96,71,49
1776360983,decode_heavy,66,37.46,96,71,49
1776360984,decode_heavy,68,38.59,96,72,49
1776360986,decode_heavy,66,38.73,96,72,49
1776360987,decode_heavy,66,38.33,96,72,49
1776360988,decode_heavy,67,37.87,96,72,49
1776360989,decode_heavy,66,39.24,96,72,49
1776360990,decode_heavy,66,39.34,95,72,49
1776360991,decode_heavy,66,37.97,96,72,49
1776360993,decode_heavy,66,37.43,96,72,49
1776360994,decode_heavy,68,39.41,93,72,49
1776360995,decode_heavy,66,39.36,96,72,49
1776360996,decode_heavy,66,37.48,81,71,49
1776360997,decode_heavy,66,37.49,96,72,49
1776360999,decode_heavy,66,38.81,88,72,49
1776361000,decode_heavy,67,39.33,83,72,49
1776361001,decode_heavy,66,38.01,96,72,49
1776361002,decode_heavy,67,37.93,79,72,49
1776361003,decode_heavy,67,38.57,96,72,49
1776361004,decode_heavy,66,37.98,96,72,49
1776361006,decode_heavy,67,38.15,96,72,49
1776361007,decode_heavy,66,37.59,96,72,49
1776361008,decode_heavy,67,38.97,96,72,49
1776361009,decode_heavy,66,38.26,96,72,49
1776361010,decode_heavy,66,37.85,96,72,49
1776361012,decode_heavy,66,37.56,96,72,49
1776361013,decode_heavy,66,37.56,96,72,49
1776361014,decode_heavy,67,37.84,95,72,49
1776361015,decode_heavy,66,37.60,96,72,49
1776361016,decode_heavy,66,38.12,96,72,49
1776361017,decode_heavy,66,37.52,96,71,49
1776361019,decode_heavy,66,37.70,95,72,49
1776361020,decode_heavy,67,38.73,96,72,49
1776361021,decode_heavy,66,39.06,96,72,49
1776361022,decode_heavy,66,37.12,95,72,49
1776361023,decode_heavy,66,38.01,96,72,49
1776361025,decode_heavy,68,38.91,96,72,49
1776361026,decode_heavy,66,38.70,95,72,49
1776361027,decode_heavy,66,37.77,96,72,49
1776361028,decode_heavy,66,37.19,96,71,50
1776361029,decode_heavy,66,38.40,96,72,50
1776361030,decode_heavy,66,38.25,96,72,50
1776361032,decode_heavy,66,38.49,96,72,50
1776361033,decode_heavy,66,38.13,96,72,50
1776361034,decode_heavy,67,38.17,96,71,50
1776361035,decode_heavy,66,39.63,96,73,50
1776361036,decode_heavy,67,38.22,96,74,50
1776361037,decode_heavy,67,37.69,96,74,50
1776361039,decode_heavy,66,39.73,81,74,50
1776361040,decode_heavy,66,38.77,83,74,50
1776361041,decode_heavy,67,38.08,96,74,50
1776361042,decode_heavy,67,37.82,88,74,50
1776361043,decode_heavy,68,39.03,96,74,50
1776361045,decode_heavy,66,38.29,96,74,50
1776361046,decode_heavy,68,38.15,96,74,50
1776361047,decode_heavy,67,38.10,96,74,50
1776361048,decode_heavy,66,38.22,96,74,50
1776361049,decode_heavy,66,38.14,96,74,50
1776361050,decode_heavy,67,37.53,96,74,50
1776361052,decode_heavy,66,37.96,96,74,50
1776361053,decode_heavy,68,39.18,96,74,50
1776361054,decode_heavy,66,38.07,96,74,50
1776361055,decode_heavy,67,37.37,88,74,50
1776361056,decode_heavy,67,38.54,96,74,50
1776361058,decode_heavy,66,38.69,96,74,50
1776361059,decode_heavy,67,38.66,96,74,50
1776361060,decode_heavy,67,37.36,96,74,50
1776361061,decode_heavy,67,37.53,96,74,50
1776361062,decode_heavy,67,38.83,96,74,50
1776361063,decode_heavy,67,37.65,96,74,50
1776361065,decode_heavy,67,39.50,96,74,50
1776361066,decode_heavy,67,37.88,96,74,50
1776361067,decode_heavy,67,38.06,96,74,50
1776361068,decode_heavy,67,38.93,96,74,50
1776361069,decode_heavy,68,38.53,96,74,50
1776361070,decode_heavy,67,37.62,96,74,50
1776361072,decode_heavy,67,38.12,96,74,50
1776361073,decode_heavy,67,37.55,96,74,50
1776361074,decode_heavy,67,38.40,96,74,50
1776361075,decode_heavy,67,39.49,96,74,50
1776361076,decode_heavy,67,37.54,96,74,50
1776361078,decode_heavy,68,37.58,96,74,50
1776361079,decode_heavy,67,38.33,96,74,50
1776361080,decode_heavy,67,39.10,96,74,50
1776361081,decode_heavy,67,38.16,96,74,50
1776361082,decode_heavy,67,38.27,96,74,50
1776361083,decode_heavy,67,39.42,95,74,50
1776361085,decode_heavy,67,38.04,96,74,50
1776361086,decode_heavy,67,38.18,96,74,50
1776361087,decode_heavy,68,39.19,82,72,50
1776361088,decode_heavy,67,38.28,96,72,50
1776361089,decode_heavy,67,37.46,83,71,50
1776361091,decode_heavy,67,38.21,96,72,50
1776361092,decode_heavy,67,39.48,96,72,50
1776361093,decode_heavy,67,39.17,95,72,50
1776361094,decode_heavy,67,37.75,95,72,50
1776361095,decode_heavy,67,37.44,96,72,50
1776361096,decode_heavy,67,38.77,96,72,50
1776361098,decode_heavy,67,38.05,82,72,50
1776361099,decode_heavy,69,38.79,96,72,50
1776361100,decode_heavy,67,38.54,96,72,50
1776361101,decode_heavy,67,37.38,82,72,50
1776361102,decode_heavy,67,37.85,96,72,50
1776361104,decode_heavy,67,39.59,96,72,50
1776361105,decode_heavy,67,39.51,89,72,50
1776361106,decode_heavy,67,37.70,96,71,50
1776361107,decode_heavy,67,37.74,96,71,50
1776361108,decode_heavy,67,37.96,96,72,50
1776361110,decode_heavy,66,38.70,96,72,50
1776361111,decode_heavy,67,37.99,96,72,50
1776361112,decode_heavy,67,38.72,96,72,50
1776361113,decode_heavy,67,37.53,96,72,50
1776361114,decode_heavy,67,37.84,96,72,50
1776361115,decode_heavy,66,39.23,96,72,50
1776361117,decode_heavy,67,38.57,96,72,50
1776361118,decode_heavy,67,38.19,96,72,50
1776361119,decode_heavy,67,37.21,96,72,50
1776361120,decode_heavy,67,38.16,96,72,50
1776361121,decode_heavy,67,38.68,96,72,50
1776361123,decode_heavy,67,38.88,96,72,50
1776361124,decode_heavy,69,38.59,95,72,50
1776361125,decode_heavy,67,38.04,95,72,50
1776361126,decode_heavy,67,38.52,96,72,50
1776361127,decode_heavy,68,38.87,94,72,50
1776361129,decode_heavy,67,37.71,96,72,50
1776361130,decode_heavy,68,37.59,96,72,50
1776361131,decode_heavy,67,37.21,96,72,50
1776361132,decode_heavy,67,37.76,83,72,50
1776361133,decode_heavy,67,38.51,96,72,50
1776361134,decode_heavy,67,38.06,83,72,50
1776361136,decode_heavy,67,38.37,96,72,50
1776361137,decode_heavy,67,38.12,96,72,50
1776361138,decode_heavy,68,38.68,82,72,50
1776361139,decode_heavy,67,38.85,96,72,50
1776361140,decode_heavy,67,38.00,84,72,50
1776361142,decode_heavy,67,38.03,96,72,50
1776361143,decode_heavy,67,38.11,96,73,50
1776361144,decode_heavy,67,38.23,83,73,50
1776361145,decode_heavy,67,37.97,96,73,50
1776361146,decode_heavy,67,38.01,83,73,50
1776361147,decode_heavy,69,38.91,96,73,50
1776361149,decode_heavy,67,39.47,96,73,50
1776361150,decode_heavy,67,37.47,96,73,50
1776361151,decode_heavy,67,38.21,96,73,50
1776361152,decode_heavy,67,38.20,96,73,50
1776361153,decode_heavy,67,38.00,96,73,50
1776361155,decode_heavy,67,38.07,96,73,50
1776361156,decode_heavy,67,38.70,83,73,50
1776361157,decode_heavy,67,37.31,96,73,50
1776361158,decode_heavy,68,37.71,95,73,50
1776361159,decode_heavy,67,38.76,96,73,50
1776361161,decode_heavy,65,38.01,96,73,50
1776361162,decode_heavy,67,38.31,96,73,50
1776361163,decode_heavy,67,37.58,96,73,50
1776361164,decode_heavy,67,37.58,96,73,50
1776361165,decode_heavy,67,38.93,96,73,50
1776361166,decode_heavy,67,39.46,95,73,50
1776361168,decode_heavy,67,38.19,96,73,50
1776361169,decode_heavy,67,37.56,95,73,50
1776361170,decode_heavy,67,37.97,85,73,50
1776361171,decode_heavy,67,38.61,96,73,50
1776361172,decode_heavy,67,38.71,96,73,50
1776361173,decode_heavy,67,37.18,96,73,50
1776361175,decode_heavy,67,37.31,96,73,50
1776361176,decode_heavy,67,37.28,96,73,50
1776361177,decode_heavy,68,38.71,95,73,50
1776361178,decode_heavy,67,38.79,96,73,50
1776361179,decode_heavy,67,38.10,92,72,50
1776361181,decode_heavy,67,38.20,96,72,50
1776361182,decode_heavy,67,39.05,83,72,50
1776361183,decode_heavy,69,38.54,92,73,50
1776361184,decode_heavy,67,38.58,96,73,50
1776361185,decode_heavy,68,38.09,96,73,50
1776361186,decode_heavy,67,38.43,96,73,50
1776361188,decode_heavy,67,38.92,96,73,50
1776361189,decode_heavy,67,39.21,95,73,50
1776361190,decode_heavy,67,38.00,96,73,50
1776361191,decode_heavy,67,39.23,89,73,50
1776361192,decode_heavy,67,38.76,83,73,50
1776361194,decode_heavy,67,38.00,96,73,50
1776361195,decode_heavy,65,37.60,83,73,50
1776361196,decode_heavy,67,38.66,96,73,50
1776361197,decode_heavy,67,39.54,82,73,50
1776361198,decode_heavy,67,38.51,82,73,50
1776361199,decode_heavy,67,38.22,96,72,50
1776361201,decode_heavy,67,38.33,82,72,50
1776361202,decode_heavy,67,39.44,96,72,50
1776361203,decode_heavy,67,38.01,82,72,50
1776361204,decode_heavy,67,38.23,96,72,50
1776361205,decode_heavy,67,37.33,96,72,50
1776361206,decode_heavy,69,38.38,96,72,50
1776361208,decode_heavy,67,39.36,96,73,50
1776361209,decode_heavy,67,37.53,82,74,50
1776361210,decode_heavy,67,38.18,96,74,50
1776361211,decode_heavy,67,38.71,82,74,50
1776361212,decode_heavy,67,39.36,83,74,50
1776361214,decode_heavy,67,38.16,96,74,50
1776361215,decode_heavy,68,38.23,81,74,50
1776361216,decode_heavy,67,38.84,96,74,50
1776361217,decode_heavy,67,37.73,82,74,50
1776361218,decode_heavy,67,38.03,96,74,50
1776361219,decode_heavy,67,37.75,96,73,50
1776361221,decode_heavy,68,38.28,95,72,50
1776361222,decode_heavy,67,38.85,96,72,50
1776361223,decode_heavy,67,39.33,92,72,50
1776361224,decode_heavy,67,38.24,96,72,50
1776361225,decode_heavy,67,38.28,96,72,50
1776361227,decode_heavy,68,39.09,82,72,50
1776361228,decode_heavy,67,39.61,96,72,50
1776361229,decode_heavy,67,38.07,96,72,50
1776361230,decode_heavy,67,38.11,96,72,50
1776361231,decode_heavy,67,37.36,96,72,50
1776361233,decode_heavy,68,38.93,81,72,50
1776361234,decode_heavy,67,38.33,96,72,50
1776361235,decode_heavy,67,38.83,83,72,50
1776361236,decode_heavy,67,38.22,96,72,50
1776361237,decode_heavy,67,38.52,96,72,50
1776361239,decode_heavy,68,39.64,83,72,50
1776361240,decode_heavy,67,38.57,96,72,50
1776361241,decode_heavy,67,38.26,81,72,50
1776361242,decode_heavy,68,38.23,96,72,50
1776361243,decode_heavy,67,38.99,96,72,50
1776361245,decode_heavy,67,38.60,96,72,50
1776361246,decode_heavy,67,38.55,96,72,50
1776361247,decode_heavy,67,37.70,82,72,50
1776361248,decode_heavy,67,38.17,96,72,50
1776361249,decode_heavy,67,39.83,84,72,50
1776361250,decode_heavy,67,38.40,84,72,50
1776361252,decode_heavy,67,37.80,96,72,50
1776361253,decode_heavy,67,38.25,81,72,50
1776361254,decode_heavy,67,39.15,96,72,50
1776361255,decode_heavy,67,38.15,84,72,50
1776361256,decode_heavy,69,38.15,95,72,50
1776361258,decode_heavy,67,38.14,96,72,50
1776361259,decode_heavy,69,38.35,96,72,50
1776361260,decode_heavy,67,37.80,96,72,50
1776361261,decode_heavy,67,38.49,95,72,50
1776361262,decode_heavy,67,39.57,96,72,50
1776361264,decode_heavy,67,37.58,96,72,50
1776361265,decode_heavy,69,38.24,95,72,50
1776361266,decode_heavy,67,38.92,96,72,50
1776361267,decode_heavy,67,39.55,83,73,50
1776361268,decode_heavy,67,37.99,83,72,50
1776361269,decode_heavy,67,37.24,96,72,50
1776361271,decode_heavy,68,37.64,95,72,50
1776361272,decode_heavy,67,38.69,96,72,50
1776361273,decode_heavy,67,39.33,96,73,50
1776361274,decode_heavy,67,37.97,96,73,50
1776361275,decode_heavy,67,38.16,96,73,50
1776361277,decode_heavy,69,38.49,96,73,50
1776361278,decode_heavy,67,38.04,96,74,50
1776361279,decode_heavy,67,38.12,96,74,50
1776361280,decode_heavy,67,38.10,96,74,50
1776361281,decode_heavy,67,38.47,96,72,50
1776361282,decode_heavy,67,38.49,96,72,50
1776361284,decode_heavy,67,39.84,96,72,50
1776361285,decode_heavy,69,38.24,96,72,50
1776361286,decode_heavy,67,37.37,96,72,50
1776361287,decode_heavy,67,38.25,95,72,50
1776361288,decode_heavy,67,39.56,95,72,50
1776361290,decode_heavy,67,39.07,96,72,50
1776361291,decode_heavy,67,37.35,96,72,50
1776361292,decode_heavy,67,37.34,96,72,50
1776361293,decode_heavy,66,38.74,96,72,50
1776361294,decode_heavy,67,39.31,95,72,50
1776361295,decode_heavy,67,38.01,96,72,50
1776361297,decode_heavy,69,37.50,96,72,50
1776361298,decode_heavy,67,38.30,96,72,50
1776361299,decode_heavy,67,38.31,85,72,50
1776361300,decode_heavy,67,38.14,96,72,50
1776361301,decode_heavy,67,37.52,96,72,50
1776361303,decode_heavy,68,39.37,83,73,50
1776361304,decode_heavy,67,38.94,96,72,50
1776361305,decode_heavy,67,37.65,96,72,50
1776361306,decode_heavy,69,38.18,96,72,50
1776361307,decode_heavy,67,38.92,96,72,50
1776361309,decode_heavy,67,39.43,96,72,50
1776361310,decode_heavy,67,37.43,96,72,50
1776361311,decode_heavy,67,38.16,96,72,50
1776361312,decode_heavy,67,37.38,96,72,50
1776361313,decode_heavy,67,39.12,96,72,50
1776361315,decode_heavy,67,39.38,83,73,50
1776361316,decode_heavy,67,38.01,96,72,50
1776361317,decode_heavy,67,38.19,83,72,50
1776361318,decode_heavy,67,37.37,96,72,50
1776361319,decode_heavy,67,38.44,96,72,50
1776361320,decode_heavy,68,39.45,83,72,50
1776361322,decode_heavy,67,38.80,96,73,50
1776361323,decode_heavy,69,38.27,82,72,50
1776361324,decode_heavy,67,38.92,96,72,50
1776361325,decode_heavy,67,39.32,83,72,50
1776361326,decode_heavy,67,38.58,96,73,50
1776361328,decode_heavy,67,37.27,96,73,50
1776361329,decode_heavy,67,37.19,82,72,50
1776361330,decode_heavy,67,39.70,96,73,50
1776361331,decode_heavy,67,39.42,82,73,50
1776361332,decode_heavy,67,37.36,96,73,50
1776361333,decode_heavy,67,38.04,96,73,50
1776361335,decode_heavy,67,38.63,96,73,50
1776361336,decode_heavy,67,39.60,96,72,50
1776361337,decode_heavy,67,37.53,96,72,50
1776361338,decode_heavy,67,37.37,96,73,50
1776361339,decode_heavy,67,38.15,96,74,50
1776361341,decode_heavy,69,37.99,96,74,50
1776361342,decode_heavy,67,38.88,96,74,50
1776361343,decode_heavy,67,37.53,82,74,50
1776361344,decode_heavy,67,37.53,96,74,50
1776361345,decode_heavy,67,39.52,82,74,50
1776361346,decode_heavy,67,38.45,96,74,50
1776361348,decode_heavy,67,37.43,96,74,50
1776361349,decode_heavy,67,38.23,84,74,50
1776361350,decode_heavy,69,39.62,96,74,50
1776361351,decode_heavy,67,38.51,96,74,50
1776361352,decode_heavy,68,38.68,96,74,50
1776361354,decode_heavy,67,37.28,96,74,50
1776361355,decode_heavy,67,38.76,84,74,50
1776361356,decode_heavy,67,38.83,96,74,50
1776361357,decode_heavy,67,39.47,82,74,50
1776361358,decode_heavy,67,37.54,96,74,50
1776361359,decode_heavy,67,37.72,96,74,50
1776361361,decode_heavy,66,39.01,82,74,50
1776361362,decode_heavy,67,39.13,96,74,50
1776361363,decode_heavy,67,38.18,96,74,50
1776361364,decode_heavy,67,38.28,96,74,50
1776361365,decode_heavy,67,38.77,96,74,50
1776361367,decode_heavy,69,38.53,83,74,50
